Transaction ID,Customer ID,Gender,Age,Product Category,Price per Unit,Geography,Product name,Salesperson,Profit,Total Amount,Quantity,Order Date,Ship Date
417799,CUST4862,Male,49,Paper,17.98,"United States,San Francisco,California",Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Hannah Brown,8.79,17.94,3,2023-08-17,2023-08-24
768431,CUST5966,Female,58,Binders,22.32,"United States,San Francisco,California",GBC Personal VeloBind Strips,Hannah Brown,3.35,9.58,1,2024-06-22,2024-06-25
819709,CUST4254,Female,19,Appliances,433.85,"United States,Los Angeles,California",Staples,Diana Patel,23.72,87.84,8,2025-01-26,2025-01-31
866555,CUST1196,Female,20,Furnishings,94.55,"United States,Vallejo,California",Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Hannah Brown,272.79,1049.2,5,2023-11-11,2023-11-18
594612,CUST1601,Male,30,Binders,32.67,"United States,Vallejo,California",Wilson Jones Turn Tabs Binder Tool for Ring Binders,Ethan Wright,5.01,15.42,4,2025-01-02,2025-01-08
556553,CUST7148,Female,61,Binders,47.15,"United States,Colorado Springs,Colorado",GBC Durable Plastic Covers,Hannah Brown,-32.51,40.64,7,2024-07-24,2024-07-31
421509,CUST7207,Female,49,Phones,51.41,"United States,Los Angeles,California",Motorola HK250 Universal Bluetooth Headset,Ethan Wright,-12.41,55.18,3,2023-04-29,2023-05-06
234566,CUST4971,Female,52,Accessories,93.76,"United States,Los Angeles,California",ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,Bob Smith,27.17,66.26,2,2023-11-09,2023-11-14
721507,CUST6832,Male,63,Machines,18.95,"United States,Sparks,Nevada",Panasonic KX MB2061 Multifunction Printer,Alice Johnson,179.73,2396.4,10,2023-05-10,2023-05-17
286834,CUST2602,Female,35,Phones,45.35,"United States,Los Angeles,California",Nortel Business Series Terminal T7208 Digital phone,George Lee,22.24,222.38,2,2023-11-24,2023-11-30
428136,CUST2372,Female,56,Furnishings,11.15,"United States,San Francisco,California","Eldon Image Series Desk Accessories, Ebony",Bob Smith,16.3,37.05,3,2023-03-20,2023-03-25
159187,CUST9123,Female,55,Fasteners,47.06,"United States,Santa Ana,California","Alliance Big Bands Rubber Bands, 12/Pack",Bob Smith,0.0,5.94,3,2023-10-10,2023-10-15
572743,CUST4743,Female,58,Paper,11.4,"United States,Santa Ana,California",Xerox 1946,Bob Smith,21.77,45.36,7,2023-10-29,2023-11-02
972256,CUST2126,Male,62,Phones,48.71,"United States,Santa Ana,California",Cisco SPA508G,Alice Johnson,23.76,211.17,4,2024-03-05,2024-03-08
572937,CUST5732,Female,62,Chairs,82.23,"United States,Santa Ana,California",Global Low Back Tilter Chair,Charlie Davis,-84.82,484.7,6,2023-06-08,2023-06-12
223575,CUST3158,Female,55,Machines,49.67,"United States,Santa Ana,California",Fellowes Powershred HS-440 4-Sheet High Security Shredder,Fiona Green,116.24,371.98,3,2024-03-12,2024-03-16
939055,CUST5825,Male,44,Paper,17.0,"United States,Los Angeles,California","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Hannah Brown,6.15,13.38,2,2024-11-01,2024-11-04
785155,CUST3901,Male,65,Appliances,141.22,"United States,Los Angeles,California",Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Fiona Green,78.67,262.24,2,2023-06-19,2023-06-24
269260,CUST7580,Male,35,Paper,10.85,"United States,Los Angeles,California",Xerox 1991,George Lee,84.05,182.72,8,2024-12-09,2024-12-16
160905,CUST1763,Female,38,Accessories,61.81,"United States,Los Angeles,California",ImationÂ Clip USBÂ flash driveÂ - 8 GB,Ethan Wright,7.9,131.6,7,2023-12-28,2024-01-01
188517,CUST3758,Female,51,Binders,76.12,"United States,Los Angeles,California","Wilson Jones Hanging View Binder, White, 1""",Charlie Davis,7.38,22.72,4,2023-09-21,2023-09-27
939914,CUST5333,Male,60,Machines,85.3,"United States,Los Angeles,California",Okidata C331dn Printer,Fiona Green,41.88,558.4,2,2023-10-08,2023-10-12
430972,CUST5454,Male,32,Binders,78.95,"United States,Parker,Colorado",Vinyl Sectional Post Binders,Charlie Davis,-15.08,22.62,2,2024-06-13,2024-06-16
656289,CUST8139,Male,60,Binders,79.19,"United States,Parker,Colorado",GBC Standard Therm-A-Bind Covers,Charlie Davis,-11.96,14.95,2,2024-07-04,2024-07-11
396779,CUST3913,Female,34,Chairs,41.94,"United States,Parker,Colorado",Global Troy Executive Leather Low-Back Tilter,Fiona Green,50.1,801.57,2,2024-02-24,2024-02-28
321738,CUST5307,Male,19,Binders,68.44,"United States,Parker,Colorado",Storex Flexible Poly Binders with Double Pockets,Charlie Davis,-1.9,2.38,3,2023-12-02,2023-12-06
911151,CUST1645,Female,44,Paper,9.25,"United States,Parker,Colorado","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Fiona Green,11.89,32.79,1,2023-07-24,2023-07-27
322066,CUST7906,Female,58,Paper,12.92,"United States,Los Angeles,California",Xerox 228,Bob Smith,18.66,38.88,6,2024-11-07,2024-11-12
457671,CUST8532,Female,30,Furnishings,20.36,"United States,Los Angeles,California",36X48 HARDFLOOR CHAIRMAT,Fiona Green,11.75,167.84,8,2023-12-17,2023-12-24
682158,CUST2187,Female,29,Paper,7.51,"United States,Seattle,Washington",Riverleaf Stik-Withit Designer Note Cubes,Diana Patel,13.88,30.18,3,2025-03-03,2025-03-09
168008,CUST1417,Female,27,Binders,36.76,"United States,Seattle,Washington","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Alice Johnson,18.72,51.65,12,2023-08-22,2023-08-29
435734,CUST6582,Male,35,Binders,91.27,"United States,Seattle,Washington",Acco Translucent Poly Ring Binders,Hannah Brown,3.93,11.23,3,2024-10-23,2024-10-30
723983,CUST4036,Female,19,Tables,26.17,"United States,Los Angeles,California",Hon 61000 Series Interactive Training Tables,Bob Smith,-1.78,71.09,2,2024-12-18,2024-12-22
953762,CUST5751,Female,63,Binders,43.43,"United States,Santa Clara,California",Avery Non-Stick Binders,Ethan Wright,7.0,21.55,6,2023-06-14,2023-06-18
208981,CUST9460,Male,53,Appliances,194.94,"United States,Santa Clara,California",Acco 6 Outlet Guardian Premium Surge Suppressor,Fiona Green,15.72,58.24,4,2023-04-20,2023-04-23
129113,CUST3217,Male,65,Supplies,14.0,"United States,Seattle,Washington",Acme Box Cutter Scissors,Diana Patel,15.96,61.38,6,2023-11-09,2023-11-15
210579,CUST5687,Female,65,Labels,43.78,"United States,Los Angeles,California",Avery 488,Hannah Brown,10.58,22.05,7,2023-11-26,2023-12-01
561358,CUST7354,Male,47,Paper,15.16,"United States,Los Angeles,California",Xerox Blank Computer Paper,Bob Smith,46.95,99.9,5,2023-06-14,2023-06-19
652496,CUST5100,Female,61,Phones,87.08,"United States,Santa Barbara,California",Samsung Galaxy Mega 6.3,Alice Johnson,226.79,3023.93,9,2025-02-26,2025-03-03
336748,CUST2549,Male,56,Accessories,95.49,"United States,Santa Barbara,California",Rosewill 107 Normal Keys USB Wired Standard Keyboard,George Lee,3.77,26.96,2,2024-09-20,2024-09-23
115188,CUST4316,Male,50,Phones,93.87,"United States,Santa Barbara,California",Bose SoundLink Bluetooth Speaker,George Lee,161.19,477.6,3,2024-04-12,2024-04-16
598860,CUST3268,Male,55,Binders,33.74,"United States,Bakersfield,California",Avery Hanging File Binders,Ethan Wright,1.55,4.78,1,2024-06-03,2024-06-07
641095,CUST9964,Male,35,Paper,17.16,"United States,Bakersfield,California","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Fiona Green,2.32,4.73,1,2023-11-25,2023-11-30
660855,CUST2602,Female,34,Phones,40.69,"United States,Los Angeles,California",Avaya 4621SW VoIP phone,Alice Johnson,19.97,177.48,3,2023-12-29,2024-01-01
981619,CUST2898,Male,20,Chairs,15.2,"United States,San Francisco,California","Global Deluxe Stacking Chair, Gray",Hannah Brown,13.76,122.35,3,2024-09-06,2024-09-09
395847,CUST5203,Male,18,Labels,82.19,"United States,Los Angeles,California",Avery 473,Charlie Davis,9.94,20.7,2,2025-01-31,2025-02-07
938711,CUST2603,Male,40,Tables,75.0,"United States,Los Angeles,California",Bretford Â“Just In TimeÂ” Height-Adjustable Multi-Task Work Tables,Diana Patel,-217.05,1335.68,4,2024-05-09,2024-05-14
191993,CUST9748,Female,30,Paper,10.95,"United States,Los Angeles,California",Xerox 226,Hannah Brown,15.55,32.4,5,2023-07-27,2023-07-30
491233,CUST4853,Female,19,Labels,61.04,"United States,Seattle,Washington",Avery 486,Diana Patel,6.87,14.62,2,2024-04-29,2024-05-06
627234,CUST8746,Male,63,Binders,19.84,"United States,Seattle,Washington",Wilson Jones Turn Tabs Binder Tool for Ring Binders,Ethan Wright,17.54,53.98,14,2024-09-12,2024-09-15
711409,CUST2084,Female,26,Accessories,44.02,"United States,Seattle,Washington",Logitech G35 7.1-Channel Surround Sound Headset,Diana Patel,132.59,389.97,3,2023-06-21,2023-06-27
688312,CUST4442,Female,39,Tables,22.74,"United States,Los Angeles,California",Bretford Rectangular Conference Table Tops,Bob Smith,33.85,902.71,3,2024-02-10,2024-02-14
588285,CUST4528,Male,19,Labels,68.69,"United States,Los Angeles,California",Self-Adhesive Address Labels for Typewriters by Universal,Charlie Davis,6.87,14.62,2,2024-09-20,2024-09-26
888099,CUST1132,Female,53,Paper,8.26,"United States,Pasadena,California","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Charlie Davis,83.65,185.88,6,2024-01-09,2024-01-12
261873,CUST5771,Female,39,Paper,6.68,"United States,Pasadena,California",Xerox 228,Fiona Green,6.22,12.96,2,2025-02-08,2025-02-12
764818,CUST6701,Female,36,Art,37.15,"United States,San Francisco,California",Newell 326,Bob Smith,2.04,7.04,4,2023-08-07,2023-08-12
963039,CUST9902,Female,32,Furnishings,67.83,"United States,San Francisco,California","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Hannah Brown,4.1,8.73,3,2025-02-03,2025-02-07
742804,CUST6675,Male,62,Accessories,35.56,"United States,San Francisco,California",Logitech ClearChat Comfort/USB Headset H390,George Lee,9.67,29.29,1,2024-07-19,2024-07-26
135859,CUST2991,Female,55,Art,34.58,"United States,San Francisco,California",Newell 346,Fiona Green,2.51,8.64,3,2025-02-08,2025-02-12
723785,CUST6240,Male,35,Bookcases,355.36,"United States,Los Angeles,California","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",George Lee,35.25,599.17,5,2024-03-21,2024-03-27
157467,CUST4750,Female,54,Tables,54.13,"United States,Anaheim,California","Bush Cubix Conference Tables, Fully Assembled",Hannah Brown,80.84,1293.49,7,2023-05-13,2023-05-16
415130,CUST7836,Male,59,Tables,38.56,"United States,Seattle,Washington",Hon Non-Folding Utility Tables,Charlie Davis,334.55,1115.17,7,2024-02-13,2024-02-16
865965,CUST5862,Male,55,Paper,9.21,"United States,Los Angeles,California","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Charlie Davis,21.78,46.35,5,2024-01-06,2024-01-13
314803,CUST1736,Female,29,Paper,7.3,"United States,San Diego,California",Xerox 1934,Hannah Brown,54.86,111.96,2,2024-02-16,2024-02-20
529897,CUST7671,Male,52,Bookcases,438.83,"United States,Los Angeles,California","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bob Smith,14.1,239.67,2,2023-06-12,2023-06-17
100046,CUST5989,Male,22,Labels,89.66,"United States,Los Angeles,California",Avery 496,Charlie Davis,10.8,22.5,6,2024-04-29,2024-05-04
485545,CUST7726,Male,46,Paper,7.62,"United States,Los Angeles,California",Xerox 1914,Alice Johnson,107.72,219.84,4,2024-06-03,2024-06-08
259388,CUST3216,Male,64,Furnishings,38.31,"United States,Longmont,Colorado","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Alice Johnson,-13.32,266.35,3,2023-11-09,2023-11-13
546969,CUST8408,Male,63,Chairs,75.22,"United States,Longmont,Colorado","Global Manager's Adjustable Task Chair, Storm",Charlie Davis,54.35,483.14,4,2024-04-27,2024-05-02
900112,CUST8700,Male,22,Paper,19.77,"United States,San Francisco,California","Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",George Lee,8.05,17.12,2,2024-07-28,2024-08-04
642339,CUST1481,Male,43,Art,28.75,"United States,Salinas,California",DIXON Oriole Pencils,Charlie Davis,1.34,5.16,2,2024-04-30,2024-05-06
627947,CUST3031,Female,23,Paper,14.84,"United States,Salinas,California",Xerox 202,Bob Smith,18.66,38.88,6,2023-10-29,2023-11-03
298611,CUST4076,Female,65,Paper,9.14,"United States,Pasadena,California",Xerox 1898,Bob Smith,22.44,46.76,7,2024-05-14,2024-05-21
954886,CUST3621,Female,28,Binders,81.78,"United States,Pasadena,California",GBC Plastic Binding Combs,George Lee,6.42,17.71,3,2024-05-26,2024-06-01
232115,CUST4932,Female,59,Appliances,345.19,"United States,Pasadena,California",Belkin 6 Outlet Metallic Surge Strip,Alice Johnson,5.66,21.78,2,2023-08-24,2023-08-28
774821,CUST8884,Male,40,Storage,115.16,"United States,Pasadena,California",Fellowes Bankers Box Recycled Super Stor/Drawer,George Lee,9.72,161.94,3,2023-04-25,2023-05-01
273896,CUST1917,Male,47,Chairs,95.52,"United States,Pasadena,California",Hon Valutask Swivel Chairs,Ethan Wright,-8.08,161.57,2,2023-07-11,2023-07-15
515736,CUST4188,Male,56,Storage,53.63,"United States,San Francisco,California",Mobile Personal File Cube,George Lee,25.29,93.68,4,2024-01-10,2024-01-16
907471,CUST6082,Female,44,Labels,49.93,"United States,San Francisco,California",Avery 516,Charlie Davis,10.31,21.93,3,2024-04-09,2024-04-14
179893,CUST1918,Female,53,Phones,81.56,"United States,San Francisco,California",Nortel Meridian M3904 Professional Digital phone,Alice Johnson,97.01,862.34,7,2024-11-18,2024-11-24
305566,CUST6245,Male,65,Paper,16.89,"United States,San Francisco,California",Xerox 1884,George Lee,9.39,19.98,1,2024-02-26,2024-03-03
637091,CUST4573,Female,42,Phones,87.76,"United States,San Diego,California",Macally Suction Cup Mount,Diana Patel,-9.56,38.24,4,2024-11-24,2024-11-28
984976,CUST5044,Female,57,Machines,78.02,"United States,San Diego,California",Okidata MB760 Printer,Hannah Brown,503.64,4476.8,4,2023-04-22,2023-04-25
630083,CUST4658,Female,65,Paper,6.92,"United States,San Diego,California",Xerox 189,Ethan Wright,50.33,104.85,1,2023-12-11,2023-12-16
681815,CUST3584,Female,58,Appliances,281.26,"United States,San Diego,California",APC 7 Outlet Network SurgeArrest Surge Protector,Alice Johnson,72.43,241.44,3,2023-12-23,2023-12-26
519530,CUST2033,Female,21,Appliances,495.44,"United States,Los Angeles,California",Fellowes Mighty 8 Compact Surge Protector,Charlie Davis,17.03,60.81,3,2023-03-31,2023-04-03
107182,CUST5924,Female,53,Furnishings,50.23,"United States,San Francisco,California","Eldon Expressions Wood Desk Accessories, Oak",Alice Johnson,6.42,22.14,3,2024-09-09,2024-09-16
480348,CUST1024,Male,26,Supplies,26.88,"United States,Los Angeles,California",Premier Electric Letter Opener,Hannah Brown,11.59,231.72,2,2024-09-13,2024-09-17
137341,CUST3229,Female,26,Fasteners,26.33,"United States,Los Angeles,California",OIC Binder Clips,Charlie Davis,8.95,17.9,5,2023-06-22,2023-06-26
665960,CUST1651,Male,44,Paper,20.0,"United States,Los Angeles,California","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” x 11Â”",Ethan Wright,5.62,12.48,2,2025-02-28,2025-03-07
212390,CUST2542,Male,40,Phones,77.18,"United States,San Francisco,California",Ooma Telo VoIP Home Phone System,Diana Patel,12.6,201.58,2,2023-08-31,2023-09-03
747037,CUST1577,Female,54,Binders,75.48,"United States,Los Angeles,California",Recycled Pressboard Report Cover with Reinforced Top Hinge,Alice Johnson,2.81,7.75,3,2024-05-03,2024-05-10
857759,CUST8633,Male,23,Binders,83.48,"United States,Los Angeles,California",GBC Premium Transparent Covers with Diagonal Lined Pattern,Alice Johnson,11.75,33.57,2,2023-09-27,2023-09-30
609792,CUST3273,Female,55,Copiers,92.64,"United States,Lehi,Utah",Hewlett Packard 310 Color Digital Copier,George Lee,449.99,1499.95,5,2024-06-08,2024-06-11
501840,CUST4411,Female,23,Binders,43.82,"United States,Seattle,Washington",Zipper Ring Binder Pockets,Hannah Brown,0.9,2.5,1,2025-01-16,2025-01-19
473362,CUST3003,Male,41,Chairs,96.03,"United States,Los Angeles,California",Hon Deluxe Fabric Upholstered Stacking Chairs,Charlie Davis,19.52,195.18,1,2023-05-09,2023-05-15
456752,CUST3048,Male,37,Paper,6.64,"United States,Los Angeles,California",Xerox 200,Bob Smith,6.22,12.96,2,2024-04-22,2024-04-28
733433,CUST4990,Female,22,Fasteners,45.1,"United States,Los Angeles,California","Brites Rubber Bands, 1 1/2 oz. Box",Fiona Green,0.08,3.96,2,2025-01-05,2025-01-12
657132,CUST4942,Female,52,Furnishings,95.72,"United States,San Francisco,California","Master Caster Door Stop, Brown",Hannah Brown,8.64,25.4,5,2023-06-01,2023-06-08
899949,CUST2884,Female,26,Envelopes,67.67,"United States,San Francisco,California","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Fiona Green,20.66,43.96,2,2023-10-21,2023-10-24
763398,CUST6247,Female,60,Bookcases,479.41,"United States,San Francisco,California","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",George Lee,225.74,1279.17,5,2023-04-06,2023-04-12
677391,CUST8177,Male,61,Storage,53.94,"United States,San Francisco,California",Eldon Shelf Savers Cubes and Bins,Hannah Brown,0.56,27.92,4,2024-08-27,2024-08-30
351549,CUST9920,Female,49,Furnishings,58.72,"United States,Seattle,Washington","Master Caster Door Stop, Brown",Hannah Brown,8.64,25.4,5,2023-11-16,2023-11-19
836009,CUST4791,Male,55,Phones,63.56,"United States,Seattle,Washington",Avaya 4621SW VoIP phone,Alice Johnson,19.97,177.48,3,2025-03-05,2025-03-11
952691,CUST8086,Male,34,Phones,52.38,"United States,Seattle,Washington",OtterBox Defender Series Case - Samsung Galaxy S4,Hannah Brown,9.0,71.98,3,2024-07-06,2024-07-09
208677,CUST2522,Female,49,Furnishings,28.98,"United States,San Jose,California","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Charlie Davis,73.32,215.65,5,2024-09-12,2024-09-17
185674,CUST1574,Male,64,Chairs,43.61,"United States,Los Angeles,California","Global Leather Task Chair, Black",Bob Smith,-3.6,287.97,4,2023-06-20,2023-06-27
927265,CUST4228,Female,41,Copiers,96.54,"United States,Los Angeles,California",Canon PC1060 Personal Laser Copier,George Lee,944.99,2799.96,5,2023-09-07,2023-09-12
162851,CUST8578,Male,31,Paper,7.89,"United States,Los Angeles,California",Xerox 1942,Hannah Brown,24.47,48.94,1,2025-01-14,2025-01-19
265147,CUST1774,Female,47,Paper,13.47,"United States,Orem,Utah",Xerox 226,Fiona Green,6.22,12.96,2,2025-03-02,2025-03-08
153883,CUST1564,Male,26,Art,94.04,"United States,Orem,Utah",Boston KS Multi-Size Manual Pencil Sharpener,Ethan Wright,12.87,45.98,2,2024-08-11,2024-08-18
951454,CUST9508,Female,18,Binders,47.24,"United States,Broomfield,Colorado",GBC Twin Loop Wire Binding Elements,Ethan Wright,-13.31,19.97,2,2025-03-13,2025-03-17
826830,CUST9362,Male,55,Storage,180.89,"United States,Broomfield,Colorado","Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Fiona Green,-1.26,33.49,7,2023-07-16,2023-07-23
974685,CUST5055,Female,26,Binders,11.71,"United States,Broomfield,Colorado",Wilson Jones Active Use Binders,Alice Johnson,-6.12,8.74,4,2023-07-01,2023-07-04
208915,CUST3523,Male,22,Chairs,89.72,"United States,Broomfield,Colorado",SAFCO Arco Folding Chair,Charlie Davis,74.57,662.88,3,2023-03-20,2023-03-26
556918,CUST2546,Female,39,Phones,74.78,"United States,Seattle,Washington",Logitech Mobile Speakerphone P710e -Â speaker phone,Alice Johnson,9.45,107.98,1,2024-09-26,2024-10-02
